country,country_code,year,indicator,indicator_code,unit,value
Brasil,BRA,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,48.56
Brasil,BRA,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,51.04
Brasil,BRA,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,54.5510018796392
Brasil,BRA,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,58.3279517340924
Brasil,BRA,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,60.8725400681261
Brasil,BRA,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,67.4712845236305
Brasil,BRA,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,70.4342825404361
Brasil,BRA,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,73.9124399133589
Brasil,BRA,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,81.34269353
Brasil,BRA,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,80.68989314
Brasil,BRA,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,80.52775094
Brasil,BRA,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,84.15060238
Brasil,BRA,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,84.46347227
Chile,CHL,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,16.6
Chile,CHL,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,19.1
Chile,CHL,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,22.1
Chile,CHL,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,25.4737788864723
Chile,CHL,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,28.1779101232438
Chile,CHL,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,31.1753006
Chile,CHL,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,34.4977511736017
Chile,CHL,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,35.90000153
Chile,CHL,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,37.29999924
Chile,CHL,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,41.56
Chile,CHL,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,45.0
Chile,CHL,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,52.2496072877744
Chile,CHL,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,55.04999924
Chile,CHL,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,58.0
Chile,CHL,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,61.11000061
Chile,CHL,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,76.6295919508796
Chile,CHL,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,83.5585860244169
Chile,CHL,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,82.3274869338464
Chile,CHL,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,84.90000153
Chile,CHL,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,85.01760101
Chile,CHL,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,87.45929718
Chile,CHL,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,90.23280334
Chile,CHL,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,92.31819916
Chile,CHL,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,94.45742345
Chile,CHL,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,95.590243
Colombia,COL,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,2.207532992624
Colombia,COL,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,2.85419997133433
Colombia,COL,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,4.6
Colombia,COL,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,7.38892371052557
Colombia,COL,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,9.1186903029666
Colombia,COL,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,11.0072638904585
Colombia,COL,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,15.3416745365682
Colombia,COL,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,21.79999924
Colombia,COL,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,25.6
Colombia,COL,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,30.0
Colombia,COL,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,36.5
Colombia,COL,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,40.3509157546318
Colombia,COL,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,48.98
Colombia,COL,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,51.7
Colombia,COL,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,52.568136539247
Colombia,COL,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,55.9049725142924
Colombia,COL,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,58.1364935728703
Colombia,COL,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,62.2598803162841
Colombia,COL,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,64.1263768204459
Colombia,COL,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,65.0069007159493
Colombia,COL,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,69.79533474
Colombia,COL,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,73.02837449
Colombia,COL,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,72.79637855
Colombia,COL,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,77.33686322
Colombia,COL,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,79.34543299
Ecuador,ECU,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,1.46218853556457
Ecuador,ECU,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,2.67044367376705
Ecuador,ECU,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,4.26079691519764
Ecuador,ECU,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,4.46022834472698
Ecuador,ECU,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,4.83444263759525
Ecuador,ECU,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,5.994299889
Ecuador,ECU,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,7.199999809
Ecuador,ECU,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,10.80000019
Ecuador,ECU,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,18.8
Ecuador,ECU,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,24.6
Ecuador,ECU,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,29.03
Ecuador,ECU,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,31.3668083587433
Ecuador,ECU,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,35.1351464545516
Ecuador,ECU,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,40.279121941
Ecuador,ECU,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,45.5903906666095
Ecuador,ECU,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,48.9404337892669
Ecuador,ECU,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,54.0629247288864
Ecuador,ECU,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,55.79999924
Ecuador,ECU,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,57.5
Ecuador,ECU,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,59.2
Ecuador,ECU,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,70.7
Ecuador,ECU,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,69.1147995
Ecuador,ECU,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,69.71811356
Ecuador,ECU,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,72.6943146
Ecuador,ECU,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,77.17273115
Guyana,GUY,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,0.6
Guyana,GUY,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,1.0
Guyana,GUY,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,1.5
Guyana,GUY,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,2.4
Guyana,GUY,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,3.7
Guyana,GUY,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,5.699999809
Guyana,GUY,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,8.899999619
Guyana,GUY,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,13.80000019
Guyana,GUY,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,18.2
Guyana,GUY,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,23.9
Guyana,GUY,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,29.9
Guyana,GUY,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,30.0
Guyana,GUY,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,30.5
Guyana,GUY,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,31.0
Guyana,GUY,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,32.0
Guyana,GUY,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,34.0
Guyana,GUY,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,35.65999985
Guyana,GUY,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,42.6753006
Guyana,GUY,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,48.59889984
Guyana,GUY,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,55.31269836
Guyana,GUY,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,62.95399857
Guyana,GUY,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,71.65090179
Guyana,GUY,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,76.56240082
Guyana,GUY,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,79.3553009
Guyana,GUY,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,83.00080109
Paraguay,PRY,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,0.747630711548184
Paraguay,PRY,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,1.09879383569333
Paraguay,PRY,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,1.79496959770244
Paraguay,PRY,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,2.11194208210034
Paraguay,PRY,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,3.45243843137079
Paraguay,PRY,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,7.90700786141285
Paraguay,PRY,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,7.962100029
Paraguay,PRY,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,11.21
Paraguay,PRY,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,14.27
Paraguay,PRY,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,18.9
Paraguay,PRY,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,19.8
Paraguay,PRY,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,24.7635158793993
Paraguay,PRY,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,29.34
Paraguay,PRY,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,36.9
Paraguay,PRY,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,43.0073750122614
Paraguay,PRY,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,49.716304663966
Paraguay,PRY,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,53.4041274791009
Paraguay,PRY,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,61.0757562215797
Paraguay,PRY,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,64.9935430235756
Paraguay,PRY,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,68.5176284222264
Paraguay,PRY,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,73.95751114
Paraguay,PRY,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,77.01838621
Paraguay,PRY,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,76.25916611
Paraguay,PRY,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,78.09481878
Paraguay,PRY,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,81.57806793
Perú,PER,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,3.07643061137675
Perú,PER,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,7.57876295717419
Perú,PER,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,8.96694917040028
Perú,PER,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,11.6
Perú,PER,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,14.1
Perú,PER,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,17.10000038
Perú,PER,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,20.70000076
Perú,PER,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,25.20000076
Perú,PER,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,30.57
Perú,PER,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,31.4
Perú,PER,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,34.77
Perú,PER,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,36.01
Perú,PER,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,38.2
Perú,PER,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,39.2
Perú,PER,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,40.2446560091704
Perú,PER,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,40.8526009090468
Perú,PER,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,45.4617406869459
Perú,PER,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,50.4504121848143
Perú,PER,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,55.0543342443197
Perú,PER,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,59.9505036049006
Perú,PER,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,65.25179796
Perú,PER,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,71.10782643
Perú,PER,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,74.67495213
Perú,PER,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,79.48484477
Perú,PER,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,81.95705992
Surinam,SUR,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,2.50641105226881
Surinam,SUR,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,3.06444838873752
Surinam,SUR,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,4.1615687449541
Surinam,SUR,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,4.71987539528956
Surinam,SUR,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,6.0760478144456
Surinam,SUR,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,6.40308628759062
Surinam,SUR,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,9.49960041
Surinam,SUR,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,14.11
Surinam,SUR,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,21.05999947
Surinam,SUR,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,31.36
Surinam,SUR,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,31.59
Surinam,SUR,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,32.0
Surinam,SUR,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,34.68119812
Surinam,SUR,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,37.40000153
Surinam,SUR,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,40.08000183
Surinam,SUR,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,42.76380157
Surinam,SUR,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,45.40000153
Surinam,SUR,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,48.94520187
Surinam,SUR,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,55.10210037
Surinam,SUR,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,62.03350067
Surinam,SUR,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,87.4
Uruguay,URY,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,10.5390577480141
Uruguay,URY,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,11.1214376832783
Uruguay,URY,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,11.4194701966853
Uruguay,URY,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,15.9371367159756
Uruguay,URY,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,17.0630983403661
Uruguay,URY,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,20.0881895579305
Uruguay,URY,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,29.39999962
Uruguay,URY,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,34.0
Uruguay,URY,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,39.3
Uruguay,URY,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,41.8
Uruguay,URY,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,46.4
Uruguay,URY,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,51.4046610563616
Uruguay,URY,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,54.453768680746
Uruguay,URY,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,57.69
Uruguay,URY,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,61.4624951684405
Uruguay,URY,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,64.5707870971624
Uruguay,URY,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,66.40000153
Uruguay,URY,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,70.3223543994698
Uruguay,URY,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,80.7268428795854
Uruguay,URY,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,83.3515337667548
Uruguay,URY,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,85.47100067
Uruguay,URY,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,87.64440155
Uruguay,URY,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,89.87304314
Uruguay,URY,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,90.92590332
Uruguay,URY,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,91.99109007
Venezuela,VEN,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,3.3595974645036
Venezuela,VEN,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,4.63600094778677
Venezuela,VEN,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,4.91044632720325
Venezuela,VEN,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,7.49996346522407
Venezuela,VEN,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,8.40446959241215
Venezuela,VEN,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,12.5529979098299
Venezuela,VEN,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,15.2247114771787
Venezuela,VEN,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,20.83
Venezuela,VEN,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,25.88
Venezuela,VEN,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,32.7
Venezuela,VEN,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,37.37
Venezuela,VEN,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,40.22
Venezuela,VEN,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,49.0500830729861
Venezuela,VEN,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,54.90000153
Venezuela,VEN,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,57.0
Venezuela,VEN,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,58.0
Venezuela,VEN,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,60.0
Venezuela,VEN,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,49.05009842
Venezuela,VEN,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,72.44110107
Venezuela,VEN,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,74.11219788
Venezuela,VEN,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,75.82180023
Venezuela,VEN,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,76.33190155
Venezuela,VEN,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,76.67890167
